id,name,russian,url,kind,score,status,episodes,episodes_aired,aired_on,released_on
38560,Sylvanian Families: Mini Story 2nd Season,Сильваниан Фэмилиз: Короткие истории 2,/animes/38560-sylvanian-families-mini-story-2nd-season,tv,0.0,released,12,12,2018-10-03,2018-12-19
32646,Tsuzuki wo Kangaeru Monogatari,"История, над которой стоит задуматься",/animes/32646-tsuzuki-wo-kangaeru-monogatari,special,0.0,released,4,0,2010-04-18,2010-12-05
35283,Kamiusagi Rope x ROPÉ Sisters,Бумажный кролик x сёстры ROPÉ,/animes/35283-kamiusagi-rope-x-rop-sisters,ona,0.0,released,2,0,2017-02-21,2017-08-02
41417,Chao Shou Wuzhuang: Renzhe Wudi,Вооруженный суперзверь: Непобедимый Рэн,/animes/41417-chao-shou-wuzhuang-renzhe-wudi,tv,0.0,released,33,0,2011-04-14,2011-05-01
10239,Mayutoro The Toons,Бровастая мультяшка,/animes/10239-mayutoro-the-toons,tv,0.0,released,33,0,2003-10-01,2004-03-01
32885,Magnerobo Ga-Keen Recap,Магнетический робот Га-Кин: Рекап,/animes/32885-magnerobo-ga-keen-recap,ova,0.0,released,1,1,,
25299,Dosukoi! Wanpaku Dohyou,,/animes/25299-dosukoi-wanpaku-dohyou,movie,0.0,released,1,0,1994-05-21,
53575,Fei Ba! Lanqiu: Xuzhang,Лети! Баскетбол: Пролог,/animes/53575-fei-ba-lanqiu-xuzhang,ona,0.0,released,1,0,2021-05-06,
22711,Wazaguu! vs. Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz,,/animes/22711-wazaguu-vs-dangerous-jiisan-ja-houfukuzettou-anime-quiz,ova,0.0,released,1,0,2012-11-21,
57107,Gegege no Kitarou: Kappa no Terraforming,Щелкунчик Китаро: Терраформирование каппы,/animes/57107-gegege-no-kitarou-kappa-no-terraforming,movie,0.0,released,1,0,2023-10-01,
52488,LIPxLIP CM: Satsuei no Uragawa,LIP×LIP: За кулисами,/animes/52488-lipxlip-cm-satsuei-no-uragawa,cm,0.0,released,1,0,2021-07-21,
29900,Nobara,Дикая роза,/animes/29900-nobara,movie,5.57,released,1,0,1976-01-01,
34234,Ohayou! Kokekkou-san,"Доброе утро, Кокэкко!",/animes/34234-ohayou-kokekkou-san,tv,0.0,released,50,0,2016-10-02,2016-09-17
53969,Crayon Shin-chan: Arashi wo Yobu Kasukabe Bouei-tai Uchuu Quiz de Shoubu da zo!,,/animes/53969-crayon-shin-chan-arashi-wo-yobu-kasukabe-bouei-tai-uchuu-quiz-de-shoubu-da-zo,movie,0.0,released,1,0,2011-07-11,
22391,Ring Ring Boy,Мальчик на кольцевом колесе,/animes/22391-ring-ring-boy,movie,0.0,released,1,0,1963-01-01,
53840,Redai Fuyan,Сложные глаза тропиков,/animes/53840-redai-fuyan,movie,0.0,released,1,0,2022-11-02,
50799,Oshiri Tantei 6th Season,Детектив Ягодички 6,/animes/50799-oshiri-tantei-6th-season,tv,0.0,released,13,13,2022-04-09,2022-07-02
34677,Xiong Chumo: Qiu Ri Tuantuanzhuan,Медведи-соседи: Вертящаяся осень,/animes/34677-xiong-chumo-qiu-ri-tuantuanzhuan,tv,5.77,released,52,0,2016-06-09,2016-01-01
10953,Pants Pankurou,Трусы Панкуро,/animes/10953-pants-pankurou,tv,0.0,released,85,0,2004-04-01,2008-03-01
22421,Licca-chan to Mahou no Kuni,Ликка и волшебная страна,/animes/22421-licca-chan-to-mahou-no-kuni,ona,0.0,released,7,0,2009-10-09,2009-11-20
37098,Xiong Chumo: Nianhuo,Медведи-соседи: Новогодний подарок,/animes/37098-xiong-chumo-nianhuo,tv_special,0.0,released,1,1,2014-01-30,
45627,Victor Hyper Robot Compo CMs,Реклама Victor Hyper Robot Compo,/animes/45627-victor-hyper-robot-compo-cms,cm,5.54,released,2,0,1986-01-01,1987-01-01
26115,Moudouken Quill no Isshou,Жизнь Квилла в качестве собаки-поводыря,/animes/26115-moudouken-quill-no-isshou,ova,0.0,released,1,0,2004-03-13,
34831,Hanitarou desu.,"Я, Ханитаро",/animes/34831-hanitarou-desu,tv,0.0,released,70,0,1997-10-06,1998-01-22
39906,Megido 72: Nagaki Sen Tabi no Katawara de,Мэгидо 72,/animes/39906-megido-72-nagaki-sen-tabi-no-katawara-de,ona,0.0,released,5,0,2019-07-27,2019-08-23
25615,Genki Genki Non-tan (2006),"Энергичней, энергичней, Нонтан 3",/animes/25615-genki-genki-non-tan-2006,tv,0.0,released,10,0,2006-10-02,2006-10-13
6206,La Vilaine LuLu,Озорная Лулу,/animes/6206-la-vilaine-lulu,special,0.0,released,13,0,2009-04-04,2009-06-27
32419,Chibinacs 3,Тибинаки 3,/animes/32419-chibinacs-3,tv,0.0,released,25,0,2008-06-03,2008-11-18
63151,Mofusand,,/animes/63151-mofusand,ona,0.0,ongoing,0,0,2025-12-22,
35385,Yukai na Animal Bus 2nd Season,Веселье на планете автобусов-зверушек 2,/animes/35385-yukai-na-animal-bus-2nd-season,tv,0.0,released,12,0,2017-07-02,2017-09-17
51109,After Hours,После закрытия,/animes/51109-after-hours,pv,5.23,released,1,0,2020-01-01,
35701,Shammy to Kage Boy,Шэмми и мальчик-тень,/animes/35701-shammy-to-kage-boy,tv_special,5.88,ongoing,0,0,2016-10-20,
41117,Gozonji! Kakuza Tousan,,/animes/41117-gozonji-kakuza-tousan,tv,0.0,released,11,0,2007-07-07,2007-12-31
39101,Eiyuu Densetsu: Head On! Master Senshi,Трансформеры: Властоголовы — Рекап,/animes/39101-eiyuu-densetsu-head-on-master-senshi,ova,0.0,released,1,0,,
39536,Kakera,Фрагмент,/animes/39536-kakera,movie,5.79,released,1,0,2016-01-01,
40621,Shimajirou no Wow! Movie 8: Shimajirou to Soratobu Fune,Симадзиро и летающий корабль,/animes/40621-shimajirou-no-wow-movie-8-shimajirou-to-soratobu-fune,movie,0.0,released,1,0,2019-04-13,
40642,Yakusoku (2011),Обещание,/animes/40642-yakusoku-2011,movie,5.86,released,1,0,2011-01-01,
48844,Wo Zhen de Meiyong Mie?,Я действительно бесполезен?,/animes/48844-wo-zhen-de-meiyong-mie,ona,0.0,released,12,11,2021-04-19,2021-07-05
49670,Ojamajo Doremi Sharp: Hana-chan to Issho!,,/animes/49670-ojamajo-doremi-sharp-hana-chan-to-issho,ova,0.0,released,1,0,2000-01-01,
28115,Onigara,Оболочка они,/animes/28115-onigara,ova,0.0,released,1,0,1994-12-22,
38008,Hawaiian Conu,Гавайский Кону,/animes/38008-hawaiian-conu,tv,0.0,released,13,0,2018-07-07,2018-09-29
32227,Inemuri Buu-chan,Спящий Бу,/animes/32227-inemuri-buu-chan,movie,5.26,released,1,0,1959-01-01,
25547,Momon's Sand Witch Bangai-hen: Tanu no Kyuujitsu,Сэндвич Момон: Праздник Тану,/animes/25547-momon-s-sand-witch-bangai-hen-tanu-no-kyuujitsu,ona,5.36,released,1,0,2014-06-25,
29748,Kabushiki Kaisha Zoo,Корпорация «Зоопарк»,/animes/29748-kabushiki-kaisha-zoo,tv,0.0,released,12,0,2010-01-20,2010-08-30
56993,Nandemo Bakukai! Koyori-chan,Всё взрывается! Коёри,/animes/56993-nandemo-bakukai-koyori-chan,ona,0.0,ongoing,0,5,2023-08-17,
56882,Ochibi-san Tanpen Movie,Отиби: Короткометражки,/animes/56882-ochibi-san-tanpen-movie,ona,5.83,released,2,0,2019-07-05,2021-06-16
33115,Kutsuya to Kobito,Эльфы и сапожник,/animes/33115-kutsuya-to-kobito,movie,5.93,released,1,0,1960-01-01,
33077,Terajima-chou Kidan: Ginnagashi,Гиннагаси: Странные истории района Тэрадзима,/animes/33077-terajima-chou-kidan-ginnagashi,ova,0.0,released,1,0,1992-01-15,
38073,Kkoma Bus Tayo-ui Ace Guchuljakjeon,,/animes/38073-kkoma-bus-tayo-ui-ace-guchuljakjeon,movie,5.58,released,1,0,2016-01-21,
29924,Goman-hiki,Пятьдесят тысяч животных,/animes/29924-goman-hiki,movie,0.0,released,100,0,1962-01-01,1965-01-01
31135,Idea ga Tsukamaranai.,Неуловимый замысел,/animes/31135-idea-ga-tsukamaranai,movie,0.0,released,1,0,2011-01-01,
45935,Sirotsumekusa,,/animes/45935-sirotsumekusa,movie,0.0,released,1,0,2020-09-19,
59624,Xi Xing Ji: Da Yuan Hun Tebie Pian,Путешествие на Запад: Дух великой обезьяны,/animes/59624-xi-xing-ji-da-yuan-hun-tebie-pian,ona,0.0,released,4,1,2024-08-21,2024-08-28
26101,Boku to Gaku: Ano Natsu no Monogatari,Я и Гаку: История того лета,/animes/26101-boku-to-gaku-ano-natsu-no-monogatari,ova,0.0,released,1,0,2009-01-01,
42258,Spin,Вращение,/animes/42258-spin,movie,5.14,released,1,0,1993-01-01,
34115,Hitori de Nayamanaide Issho ni Kangaeyou,"Не тревожься один, давай подумаем вместе",/animes/34115-hitori-de-nayamanaide-issho-ni-kangaeyou,cm,5.13,released,1,0,2013-01-01,
48312,Ansoku no Basho,Место отдыха,/animes/48312-ansoku-no-basho,movie,5.64,released,1,0,2010-01-01,
56771,Waluolan Xiao Zhen,Город Валоран,/animes/56771-waluolan-xiao-zhen,ona,6.45,released,12,12,2023-09-28,2023-10-08
27965,Maboroshi Mabo-chan,,/animes/27965-maboroshi-mabo-chan,tv,0.0,released,24,0,1992-04-17,1992-09-25
42083,Kocchi Muite Miiko,"Иди сюда, Миико!",/animes/42083-kocchi-muite-miiko,tv,0.0,released,42,0,1998-02-14,1999-02-06
59993,Wuhang Zhanshen 2nd Season,Бог войны пяти стихий 2,/animes/59993-wuhang-zhanshen-2nd-season,ona,0.0,released,30,28,2024-09-28,2025-01-07
41902,Canon T-70: Mirai Toshi-hen,«Кэнон T-70»: Город будущего,/animes/41902-canon-t-70-mirai-toshi-hen,cm,5.64,released,2,0,1984-01-01,
51413,Rock'n Oyone,Рок и Оёнэ,/animes/51413-rock-n-oyone,ona,0.0,released,1,0,2022-03-30,
33604,Mo Jing Lieren 3rd Season,Бронированное приключение 3,/animes/33604-mo-jing-lieren-3rd-season,ona,0.0,released,29,0,2016-07-14,2017-01-26
42654,Robocar Poli 3,Робокар Поли 3,/animes/42654-robocar-poli-3,tv,5.75,released,26,0,2014-02-26,2014-05-22
33415,Shiritsu Liyon Gakuen,,/animes/33415-shiritsu-liyon-gakuen,ona,0.0,released,17,0,2016-06-07,2018-01-01
24923,Chibikko Kamu no Bouken,,/animes/24923-chibikko-kamu-no-bouken,movie,0.0,released,1,0,1976-09-15,
30138,Rusuden Hour: Sodan Brothers,,/animes/30138-rusuden-hour-sodan-brothers,tv,0.0,released,25,0,2005-03-13,2005-08-01
34708,Kawaijuku Manavis CM,Подготовительная школа «Кавадзюку»,/animes/34708-kawaijuku-manavis-cm,cm,5.17,released,1,1,2016-04-20,
61297,Gekkan! Nanmono Anime,,/animes/61297-gekkan-nanmono-anime,ona,0.0,ongoing,0,9,2025-04-30,
36549,Lalala Lala-chan,Лалала Лала-тян,/animes/36549-lalala-lala-chan,ona,0.0,released,24,0,2015-03-21,2016-02-26
29857,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,Анимация буддизма: Глава о постижении нэмбуцу бодхисаттвы Махастхамапрапты,/animes/29857-fojiao-donghua-dashi-zhi-pusa-nianfo-yuantong-zhang,special,5.13,released,1,0,2012-01-01,
42198,Atashin'chi Specials,Моя семья: Спецвыпуски,/animes/42198-atashin-chi-specials,special,0.0,released,4,0,2002-10-11,2004-10-30
52919,Haipa Bei Peng Chu de Nuhai,"Девушка, которая боится прикасаться к людям",/animes/52919-haipa-bei-peng-chu-de-nuhai,movie,5.49,released,1,0,2019-06-17,
51125,Inamori Asuto no Soccer Kyoushitsu,Уроки футбола Асуто Инамори,/animes/51125-inamori-asuto-no-soccer-kyoushitsu,ona,5.57,released,1,0,2018-08-10,
33485,Naita Aka Oni,"Не плачь, красный демон",/animes/33485-naita-aka-oni,movie,5.68,released,1,0,1964-01-01,
32916,YanYan Machiko Specials,Овца Матико: Спецвыпуски,/animes/32916-yanyan-machiko-specials,special,0.0,released,5,0,2011-12-07,2013-12-04
48790,Neko Jockey,Кот-жокей,/animes/48790-neko-jockey,tv,0.0,released,4,0,2021-05-06,2021-05-27
59409,Ohayou! Unko-sensei,"Доброе утро, учитель Унко!",/animes/59409-ohayou-unko-sensei,tv,0.0,released,50,0,2024-07-26,2025-07-06
29842,Akuei to Gacchinpo The Movie: Chelsea no Gyakushuu/Akuei to Mahou no Hammer,Акуэй и Гаттимпо. Контратака Челси/Акуэй и волшебный молот,/animes/29842-akuei-to-gacchinpo-the-movie-chelsea-no-gyakushuu-akuei-to-mahou-no-hammer,movie,0.0,released,1,0,2005-04-29,
54841,Mekakure,Мэкакурэ,/animes/54841-mekakure,movie,6.34,released,1,0,2019-01-01,
34207,Dochamon Junior 2,Юный Дочамон 2,/animes/34207-dochamon-junior-2,tv,0.0,released,16,0,2016-10-10,2017-02-27
36543,GJ8man Soushuuhen,,/animes/36543-gj8man-soushuuhen,ona,0.0,released,4,1,2017-10-08,2021-05-08
35521,Geisters Movie: Inochi no Shou,Гейстеры: Глава жизни,/animes/35521-geisters-movie-inochi-no-shou,movie,0.0,released,1,0,2002-08-24,
38384,Toyo Suisan x Tanuki to Kitsune,Тануки и Лис x Toyo Suisan,/animes/38384-toyo-suisan-x-tanuki-to-kitsune,cm,0.0,released,1,1,2018-09-24,
32799,Tokio Heidi: Mainichi no Kodomo Uta,,/animes/32799-tokio-heidi-mainichi-no-kodomo-uta,ona,0.0,ongoing,0,15,2011-04-06,
49205,Hong Huang,Красная пустошь,/animes/49205-hong-huang,ona,0.0,released,13,12,2021-07-13,2021-11-09
45997,Dushi Miao Qitan,Городская кошка,/animes/45997-dushi-miao-qitan,ona,0.0,released,20,0,2021-01-30,2021-06-05
52882,Teosbatbu Sageonilji PV,Детективы клуба садоводства PV,/animes/52882-teosbatbu-sageonilji-pv,pv,5.87,released,1,0,2020-02-11,
43704,Tomato Confit,Томатный конфи,/animes/43704-tomato-confit,movie,5.88,released,1,0,2012-01-01,
54768,667-tsuu no Love Letter,Шестьсот шестьдесят семь любовных писем,/animes/54768-667-tsuu-no-love-letter,cm,6.06,released,1,0,2023-03-20,
31639,Mr. Shape: High Touch Taisou,Мистер Фигура: Гимнастика с высокими касаниями,/animes/31639-mr-shape-high-touch-taisou,ona,5.29,released,1,0,2015-05-11,
34743,Shita-kiri Suzume (1974),Воробьиный язык (1974),/animes/34743-shita-kiri-suzume-1974,movie,5.37,released,1,0,1974-01-01,
48586,ABC Tenkiyohou,ABC: Прогноз погоды,/animes/48586-abc-tenkiyohou,special,5.85,released,1,0,2016-01-01,
37144,Nikuiyo! Galbi-kun: Kemuri ga Me ni Shimiru,"Гальби: Дымок, режущий глаза",/animes/37144-nikuiyo-galbi-kun-kemuri-ga-me-ni-shimiru,ona,0.0,released,5,5,2018-01-19,2018-05-17
41509,Qing Chi Hong Xiaodou Ba! 3rd Season,"Пожалуйста, съешьте маленькую красную фасоль! 3",/animes/41509-qing-chi-hong-xiaodou-ba-3rd-season,ona,0.0,released,12,0,2020-01-12,2020-04-05
48123,Bei Ken Xiong 2: Jinpai Tegong,Агент Бернард:  Королевский медведь,/animes/48123-bei-ken-xiong-2-jinpai-tegong,movie,0.0,released,1,0,2021-07-23,
26335,Nanatsu no Hoshi,Семь звёзд,/animes/26335-nanatsu-no-hoshi,ova,0.0,released,1,0,1999-01-01,
16816,David gwa Goliath,Давид и Голиаф,/animes/16816-david-gwa-goliath,movie,0.0,released,1,0,1983-01-01,
62882,Mahou Shoujo holoWitch! The Stage: Trick or Magic!,Девочка-волшебница холоВедьма! Трюк или магия!,/animes/62882-mahou-shoujo-holowitch-the-stage-trick-or-magic,ona,0.0,released,1,0,2025-10-31,
29385,Chii-chan to Hige Ojisan,,/animes/29385-chii-chan-to-hige-ojisan,tv_special,0.0,released,10,0,2004-06-21,2010-04-21
40029,Broadcast by Bibby,Трансляция Бибби,/animes/40029-broadcast-by-bibby,ona,0.0,released,12,0,2019-05-31,2022-04-07
33465,Hong Haier: Juezhan Huoyanshan,Красный мальчик: Битва на Огненной горе,/animes/33465-hong-haier-juezhan-huoyanshan,movie,0.0,released,1,0,2005-08-05,
58439,Pokemon Go CMs,Реклама «Покемон Го»,/animes/58439-pokemon-go-cms,cm,0.0,ongoing,0,0,2018-10-09,
41391,Nankyoku Penguin Colors,Цвета антарктических пингвинов,/animes/41391-nankyoku-penguin-colors,ona,6.07,released,3,0,2019-09-14,2022-04-02
48970,Uranof,Ураноф,/animes/48970-uranof,movie,5.18,released,1,0,2010-03-05,
33343,Omusubi Kororin,Нежная курочка,/animes/33343-omusubi-kororin,movie,5.62,released,1,0,1962-01-01,
51877,Wo Men de Dong Ao,Наши зимние Олимпийские игры,/animes/51877-wo-men-de-dong-ao,movie,0.0,released,1,0,2022-02-19,
59543,New Jersey and Enterprise's Beach Vacation,Пляжный отдых Нью-Джерси и Энтерпрайз,/animes/59543-new-jersey-and-enterprise-s-beach-vacation,ona,6.23,released,1,0,2024-08-12,
28099,Little Twins: Bokura no Natsu ga Tondeiku,Маленькие близнецы: Как пролетело наше лето,/animes/28099-little-twins-bokura-no-natsu-ga-tondeiku,movie,0.0,released,1,0,1992-08-08,
35574,Ganbare!! Tabuchi-kun!! (ONA),"Дерзай, Табути! ONA",/animes/35574-ganbare-tabuchi-kun-ona,ona,0.0,released,10,0,2004-05-21,
29487,Paniponi,,/animes/29487-paniponi,tv_special,0.0,released,48,0,1998-05-07,2003-02-21
31643,Mr. Deniroo in Henteko Mushi,Мистер Дениру и странное насекомое,/animes/31643-mr-deniroo-in-henteko-mushi,special,5.65,released,1,0,2006-01-01,
34665,Kemy Lang Buka Chaka,"Кеми, Бука и Чака",/animes/34665-kemy-lang-buka-chaka,tv,0.0,released,156,0,2009-02-23,2010-02-10
26087,Mama Ohanashi Kikasete,Просмотр с мамой,/animes/26087-mama-ohanashi-kikasete,tv,0.0,released,15,0,1987-05-09,1988-09-19
53249,Fengzi Wuyu: Yinhe Pian,История Фэнцзы: Млечный Путь,/animes/53249-fengzi-wuyu-yinhe-pian,ona,0.0,released,20,0,2021-05-04,2021-10-12
41904,Korakuen Yuuenchi: Luna Park,«Коракуэн Юэнти»: Луна-парк,/animes/41904-korakuen-yuuenchi-luna-park,cm,5.52,released,1,0,1996-01-01,
60579,Jian Wang 3: Shen Jianxin de 365 Tian,Сеть мечей 3: Триста шестьдесят пять дней Цзяньсинь Шэня,/animes/60579-jian-wang-3-shen-jianxin-de-365-tian,ona,0.0,ongoing,35,25,2025-11-08,
50938,Minna no Tonio-chan: Fuck the World,Тонио для всех: К чёрту мир,/animes/50938-minna-no-tonio-chan-fuck-the-world,special,5.39,released,1,0,2003-03-29,
